<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.16	5770.543	5780.010	5727.943	5768.965	693139	2683959	1
2024.08.19	5764.232	5765.810	5663.253	5695.335	870722	3468764	1
2024.08.20	5728.469	5784.218	5722.683	5769.491	883279	3440338	1
2024.08.21	5762.654	5802.099	5747.402	5768.439	917126	3362625	1
2024.08.22	5774.751	5905.182	5770.017	5897.293	984964	3815028	1
2024.08.23	5878.886	5878.886	5763.706	5768.965	909228	3314084	1
2024.08.26	5781.588	5803.151	5758.447	5785.269	827233	2871458	1
2024.08.27	5768.439	5808.410	5763.180	5798.418	781192	2679127	1
2024.08.28	5799.470	5861.004	5798.944	5855.219	875521	3006077	1
2024.08.29	5847.855	5958.302	5845.226	5920.960	1020581	3476991	1
2024.08.30	5868.006	5987.022	5861.714	5903.134	1213823	4358974	1
2024.09.02	5916.766	5953.467	5893.696	5905.755	812363	2524252	1
2024.09.03	5930.922	5944.554	5863.811	5938.787	952135	3156229	1
2024.09.04	5936.689	5952.943	5904.707	5931.971	870594	2861302	1
2024.09.05	5928.825	5940.359	5851.228	5857.520	846686	2837782	1
2024.09.06	5864.335	5888.978	5812.429	5886.881	966711	3106687	1
2024.09.09	5872.200	5928.825	5859.617	5871.151	747546	2493999	1
2024.09.10	5860.141	5960.283	5852.276	5952.418	921884	3200567	1
2024.09.11	5921.485	5961.856	5890.551	5953.991	987079	3204692	1
2024.09.12	5934.592	5964.477	5898.939	5909.426	840150	2772604	1
2024.09.13	5893.172	5903.134	5823.964	5845.461	808875	2812271	1
2024.09.16	5843.363	5861.714	5773.631	5780.971	808641	2817405	1
2024.09.17	5787.263	5791.982	5752.659	5754.756	793681	2814775	1
2024.09.18	5749.513	5770.485	5680.305	5733.260	1042169	3545541	1
2024.09.19	5670.867	5712.287	5664.051	5691.840	827346	2927388	1
2024.09.20	5703.899	5797.749	5686.597	5787.263	899100	3274542	1
2024.09.23	5843.888	5875.870	5798.798	5810.332	817604	2795558	1
2024.09.24	5790.409	5798.798	5712.812	5718.055	808201	2953647	1
2024.09.25	5720.676	5764.718	5705.471	5741.124	722587	2608915	1
2024.09.26	5709.666	5721.201	5669.295	5702.326	769330	2823129	1
2024.09.27	5693.937	5724.346	5690.267	5691.840	662294	2269634	1
2024.09.30	5688.186	5734.113	5659.482	5710.628	626495	2385071	1
2024.10.01	5737.767	5738.289	5678.270	5681.923	931760	3538792	1
2024.10.02	5673.051	5708.540	5660.004	5698.102	694481	2399188	1
2024.10.03	5712.194	5772.212	5707.497	5735.679	704262	2552284	1
2024.10.04	5730.460	5780.563	5704.365	5704.365	767189	2727549	1
2024.10.07	5726.285	5756.555	5675.139	5755.511	715109	2584446	1
2024.10.08	5762.818	5800.395	5752.902	5794.132	762636	2698327	1
2024.10.09	5791.001	5860.935	5787.869	5855.716	710692	2617648	1
2024.10.10	5840.059	5864.588	5824.402	5843.191	827718	2817818	1
2024.10.11	5832.231	5914.691	5814.486	5861.979	834487	3194967	1
2024.10.14	5873.461	5912.603	5819.705	5842.669	803122	2856079	1
2024.10.15	5847.888	5924.607	5836.406	5914.169	876338	3192102	1
2024.10.16	5913.125	5960.096	5887.552	5927.738	891302	3185727	1
2024.10.17	5939.742	5948.092	5908.428	5908.428	730669	2554192	1
2024.10.18	5891.727	5961.662	5884.421	5958.530	731198	2632157	1
2024.10.21	5961.140	5994.020	5942.873	5946.005	796949	2781078	1
2024.10.22	5940.786	5974.187	5928.782	5948.092	788776	2749937	1
2024.10.23	5972.622	5987.757	5938.176	5940.264	795685	2871937	1
2024.10.24	5937.654	5975.231	5913.125	5919.388	806271	2988076	1
2024.10.25	5923.563	5969.490	5920.954	5964.271	707049	2523152	1
2024.10.28	5954.877	5973.144	5936.611	5964.271	652799	2341066	1
2024.10.29	5960.096	6020.636	5947.570	6016.983	975811	3659246	1
2024.10.30	6014.374	6046.210	6006.023	6020.115	830819	2920342	1
2024.10.31	6019.594	6051.342	6006.062	6049.260	736270	2633055	1
2024.11.01	6043.015	6146.065	6015.951	6136.176	919446	3504875	1
2024.11.04	6091.937	6095.581	6008.144	6046.658	898951	3043987	1
2024.11.05	6037.290	6058.108	5988.887	6001.378	891911	3122313	1
2024.11.06	6108.072	6115.358	5909.257	5961.303	1327019	4657035	1
2024.11.07	5940.485	5970.151	5875.948	5940.485	1314763	4504729	1
2024.11.08	5978.478	6038.851	5967.028	5992.530	929836	3141908	1
2024.11.11	6023.758	6065.394	5994.612	6008.144	787318	2651584	1
2024.11.12	6032.085	6044.576	5984.203	5993.571	939447	3361496	1
2024.11.13	5974.835	6067.476	5968.069	6055.506	986092	3430026	1
2024.11.14	6052.903	6077.885	6008.144	6026.360	929708	3176264	1
2024.11.18	6021.676	6046.137	5978.999	5989.928	748873	2566489	1
2024.11.19	6006.062	6041.453	5989.408	6011.787	794430	2897461	1
2024.11.21	6026.880	6079.447	6024.799	6060.710	865378	3076936	1
2024.11.22	6066.435	6076.844	6031.044	6047.699	823357	2868114	1
2024.11.25	6026.880	6062.271	6015.430	6038.851	872828	3020083	1
2024.11.26	6053.424	6073.201	6019.594	6048.740	817693	2971464	1
2024.11.27	6044.056	6210.081	6042.494	6207.479	1176534	4328321	1
2024.11.28	6222.051	6276.699	6190.304	6270.454	840227	2849903	1
2024.11.29	6246.608	6363.764	6196.842	6228.983	1349724	4398216	1
2024.12.02	6247.645	6335.253	6244.534	6304.149	1060983	3511821	1
2024.12.03	6291.708	6337.845	6272.009	6281.858	979234	3287022	1
2024.12.04	6293.263	6313.480	6258.013	6278.748	865325	2993930	1
2024.12.05	6271.491	6275.119	6195.287	6251.792	852364	3084493	1
2024.12.06	6256.976	6333.179	6219.133	6325.922	948459	3387326	1
2024.12.09	6316.072	6328.514	6273.046	6316.072	792144	2684030	1
2024.12.10	6290.153	6307.260	6251.273	6280.303	867183	2999792	1
2024.12.11	6303.631	6307.778	6166.776	6184.401	1129303	4029443	1
2024.12.12	6115.973	6281.858	6093.164	6204.618	1268168	4645428	1
2024.12.13	6212.913	6309.333	6200.471	6270.972	1174284	3832059	1
2024.12.16	6302.076	6387.610	6254.384	6387.092	1151052	3705470	1
2024.12.17	6381.389	6446.188	6290.671	6338.881	1737293	5143849	1
2024.12.18	6332.142	6557.124	6324.367	6483.512	1447003	4339365	1
2024.12.19	6479.884	6540.535	6336.808	6391.239	1876934	5697635	1
2024.12.20	6330.587	6346.657	6273.564	6324.885	1443908	4066011	1
2024.12.23	6348.212	6434.265	6337.845	6429.600	935801	2640497	1
2024.12.26	6391.757	6430.118	6376.724	6413.530	957262	2807489	1
2024.12.27	6428.045	6446.707	6399.015	6426.489	901932	2428639	1
2024.12.30	6435.772	6474.448	6380.593	6398.642	965480	2860533	1
2025.01.02	6414.629	6457.431	6368.733	6379.046	946929	2712562	1
2025.01.03	6373.889	6427.521	6359.966	6408.440	938683	2660672	1
2025.01.06	6370.280	6377.499	6313.038	6332.635	1042139	2866744	1
2025.01.07	6335.729	6339.854	6271.268	6323.352	1102841	3157230	1
2025.01.08	6344.495	6375.952	6319.742	6322.836	996540	2819819	1
2025.01.09	6324.384	6340.370	6245.999	6251.156	906723	2862294	1
2025.01.10	6254.250	6342.948	6244.968	6320.774	958650	3093352	1
2025.01.13	6342.433	6352.231	6288.801	6308.397	926232	2655780	1
2025.01.14	6305.303	6305.303	6250.640	6271.268	979738	3027365	1
2025.01.15	6255.281	6277.972	6208.870	6217.121	1017386	3074437	1
2025.01.16	6229.497	6276.940	6199.587	6254.766	1032230	3240587	1
2025.01.17	6262.501	6296.021	6231.044	6275.909	946302	2968943	1
2025.01.20	6270.752	6291.380	6224.340	6224.340	895502	2599548	1
2025.01.21	6255.281	6270.752	6218.152	6224.340	860498	2710828	1
2025.01.22	6211.964	6219.183	6110.889	6137.705	1061252	3771726	1
2025.01.23	6138.736	6167.615	6067.056	6117.077	1085043	3550989	1
2025.01.24	6097.481	6118.624	6059.320	6103.670	881891	2831029	1
2025.01.27	6137.189	6149.050	6083.558	6084.589	908142	2826159	1
2025.01.28	6102.122	6110.889	6043.850	6048.491	886562	2905636	1
2025.01.29	6050.038	6075.822	6028.379	6035.599	929981	3101510	1
2025.01.30	6047.975	6144.409	6033.536	6061.899	1041009	3390952	1
2025.01.31	6054.203	6059.334	5994.687	6025.984	995658	3269619	1
2025.02.03	6051.124	6090.118	5975.703	5989.556	1089924	3399721	1
2025.02.04	5980.834	6007.514	5927.475	5931.067	936727	3011238	1
2025.02.05	5938.250	5996.739	5925.936	5970.573	918563	2878756	1
2025.02.06	5982.886	6002.896	5924.397	5937.736	948322	3096624	1
2025.02.07	5947.998	5989.556	5908.492	5982.886	1141455	3604582	1
2025.02.10	5983.913	5998.792	5936.710	5961.851	803478	2545372	1
2025.02.11	5970.060	5978.269	5926.962	5932.093	870414	2675213	1
2025.02.12	5938.250	5956.720	5910.544	5931.067	968085	3139021	1
2025.02.13	5925.936	5965.955	5921.318	5926.962	917734	2903694	1
2025.02.14	5929.527	5934.658	5854.106	5867.446	780594	2740537	1
2025.02.17	5874.116	5884.377	5856.672	5874.629	538824	1766284	1
2025.02.18	5873.603	5884.890	5834.610	5848.463	769762	2694453	1
2025.02.19	5861.289	5891.560	5839.740	5880.786	815699	2876550	1
2025.02.20	5861.289	5874.629	5843.845	5862.315	762117	2625999	1
2025.02.21	5860.776	5893.100	5849.489	5888.995	768418	2771627	1
2025.02.24	5873.603	5940.815	5861.802	5933.119	754180	2693518	1
2025.02.25	5919.266	5968.521	5892.073	5892.586	944523	3226215	1
2025.02.26	5892.586	5971.086	5884.890	5955.694	960757	3459447	1
2025.02.27	5971.086	5995.713	5949.024	5985.452	951926	2974342	1
2025.02.28	5978.828	6064.429	5966.599	6024.686	991984	3551734	1
2025.03.05	5983.414	5985.452	5877.941	5880.998	612914	2208185	1
2025.03.06	5891.189	5921.251	5871.827	5904.946	951094	3033819	1
2025.03.07	5898.322	5938.575	5890.679	5925.327	861097	2687399	1
2025.03.10	5928.894	6011.438	5908.513	5992.585	932396	3109432	1
2025.03.11	5975.771	5985.452	5939.085	5945.199	847328	2776988	1
2025.03.12	5947.237	5981.885	5918.703	5938.065	819709	2698150	1
2025.03.13	5954.880	5969.656	5924.308	5933.989	660095	2197784	1
2025.03.14	5920.741	5922.780	5841.255	5875.903	846009	2916320	1
2025.03.17	5865.712	5870.807	5791.830	5813.740	795614	2721822	1
2025.03.18	5828.007	5839.726	5779.092	5797.435	776944	2528659	1
2025.03.19	5807.116	5813.231	5753.106	5770.940	763916	2610834	1
2025.03.20	5783.168	5803.550	5767.882	5796.926	760311	2557369	1
2025.03.21	5808.135	5857.560	5801.002	5847.879	736771	2537816	1
2025.03.24	5831.574	5891.698	5820.364	5879.470	749842	2613805	1
2025.03.25	5870.807	5871.317	5792.849	5814.759	816992	2881836	1
2025.03.26	5819.854	5862.145	5807.626	5851.445	712892	2451001	1
2025.03.27	5838.198	5885.584	5835.140	5853.993	757573	2612815	1
2025.03.28	5860.107	5894.246	5857.560	5869.279	777398	2619644	1
2025.03.31	5874.346	5894.612	5806.452	5807.465	817972	2823271	1
2025.04.01	5820.638	5838.879	5778.078	5787.198	775965	2536291	1
2025.04.02	5786.185	5818.612	5750.718	5795.812	998088	3130824	1
2025.04.03	5727.918	5747.678	5694.477	5737.038	1004573	3100844	1
2025.04.04	5802.905	5963.013	5800.372	5961.493	1362603	4321183	1
2025.04.07	5983.787	6038.000	5917.413	6016.214	1414645	4191856	1
2025.04.08	5977.200	6122.615	5962.000	6117.548	1299756	4135595	1
2025.04.09	6130.215	6199.122	5913.866	5921.973	1625576	4966687	1
2025.04.10	5957.946	6054.721	5920.453	5977.200	1267812	3813865	1
2025.04.11	5920.959	6014.694	5910.826	5959.466	1201478	3485888	1
2025.04.14	5937.680	5967.066	5919.439	5952.880	892371	2499824	1
2025.04.15	5948.320	5994.427	5922.986	5968.586	874231	2623361	1
2025.04.16	5958.453	6008.107	5943.253	5956.933	935271	2828608	1
2025.04.17	5964.026	5978.213	5884.479	5901.706	894269	2789916	1
2025.04.22	5881.439	5888.026	5801.892	5806.958	830946	2681057	1
2025.04.23	5784.158	5811.518	5739.571	5786.185	978884	3133017	1
2025.04.24	5787.198	5787.198	5743.118	5764.398	858237	2772686	1
2025.04.25	5781.625	5788.212	5744.638	5767.438	778387	2446291	1
2025.04.28	5776.051	5778.585	5723.358	5732.478	841627	2865570	1
2025.04.29	5737.038	5739.571	5688.904	5690.424	816101	2521806	1
2025.04.30	5697.467	5761.856	5678.854	5745.256	942352	3218222	1
2025.05.02	5744.753	5749.783	5698.473	5729.661	736635	2294531	1
2025.05.05	5726.140	5774.432	5698.976	5767.893	698458	2326150	1
2025.05.06	5767.893	5807.130	5761.353	5784.493	875860	2916626	1
2025.05.07	5774.935	5830.773	5764.874	5807.633	854760	2761447	1
2025.05.08	5787.008	5815.682	5724.128	5725.134	864357	2947389	1
2025.05.09	5732.177	5733.183	5700.988	5713.564	711499	2373897	1
2025.05.12	5734.692	5767.893	5721.613	5732.177	822411	2698076	1
2025.05.13	5721.110	5733.686	5653.199	5672.817	901591	3195797	1
2025.05.14	5661.247	5699.479	5638.611	5696.964	885758	2915289	1
2025.05.15	5688.412	5753.807	5669.296	5737.710	963362	3197801	1
2025.05.16	5727.649	5767.893	5714.570	5722.619	775589	2575913	1
2025.05.19	5711.049	5743.244	5684.387	5697.467	840215	2538728	1
2025.05.20	5696.964	5733.183	5691.933	5711.049	817126	2782766	1
2025.05.21	5717.588	5725.637	5686.903	5691.933	760463	2507854	1
2025.05.22	5694.951	5818.700	5638.611	5800.087	1167617	4274340	1
2025.05.23	5774.935	5787.511	5684.891	5693.945	945008	3071822	1
2025.05.26	5684.387	5720.607	5676.339	5703.503	531375	1621805	1
2025.05.27	5699.479	5711.552	5674.327	5677.345	731444	2409543	1
2025.05.28	5687.406	5755.820	5681.369	5728.655	840506	2803557	1
2025.05.29	5735.195	5740.728	5679.357	5703.000	766150	2491078	1
2025.05.30	5707.000	5777.500	5696.000	5769.000	805374	2829685	1
2025.06.02	5737.500	5745.000	5701.500	5713.500	791509	2475103	1
2025.06.03	5714.000	5745.000	5658.500	5672.000	863970	2885357	1
2025.06.04	5670.000	5684.000	5641.500	5662.000	772717	2453406	1
2025.06.05	5665.000	5668.500	5608.000	5613.000	841907	2845132	1
2025.06.06	5624.000	5645.500	5585.000	5592.000	912834	2962704	1
2025.06.09	5596.500	5624.500	5577.500	5584.000	759214	2362037	1
2025.06.10	5581.500	5601.000	5561.500	5592.500	752976	2461283	1
2025.06.11	5591.000	5602.000	5542.500	5560.000	812369	2754852	1
2025.06.12	5550.000	5579.500	5544.500	5553.000	690928	2359229	1
2025.06.13	5587.000	5612.000	5548.500	5569.000	788219	2766231	1
2025.06.16	5543.000	5553.500	5498.000	5498.500	769115	2716934	1
2025.06.17	5508.000	5521.000	5480.000	5507.500	867504	2985428	1
2025.06.18	5506.000	5524.500	5488.000	5496.000	760887	2589138	1
2025.06.20	5483.000	5538.000	5480.000	5527.000	707989	2335761	1
2025.06.23	5545.500	5552.500	5501.000	5505.000	843830	2808382	1
2025.06.24	5482.000	5530.000	5482.000	5519.500	799327	2857804	1
2025.06.25	5517.500	5579.000	5515.000	5562.000	831678	2908076	1
2025.06.26	5552.000	5567.000	5411.500	5483.000	843249	2922459	1
2025.06.27	5530.055	5547.685	5501.849	5522.500	874909	2997746	1
2025.06.30	5525.500	5547.500	5465.000	5473.500	817410	2979233	1
2025.07.01	5467.500	5509.500	5457.500	5495.500	745017	2534058	1
2025.07.02	5502.000	5518.500	5452.500	5464.500	814016	2888248	1
2025.07.03	5465.000	5482.500	5437.500	5448.000	684799	2448804	1
2025.07.04	5455.500	5462.000	5437.500	5455.500	392850	1291904	1
2025.07.07	5474.000	5526.000	5470.500	5520.500	764462	2730362	1
2025.07.08	5505.500	5510.500	5467.000	5483.500	772872	2647837	1
2025.07.09	5488.000	5638.000	5478.000	5608.500	830893	3198776	1
2025.07.10	5643.500	5658.000	5553.000	5561.500	367198	3917048	0
2025.07.11	5579.500	5619.000	5567.500	5590.500	266458	2755838	0
2025.07.14	5591.500	5621.500	5568.500	5613.000	244912	2496865	0
2025.07.15	5599.000	5627.000	5556.500	5574.000	331124	3547879	0
2025.07.16	5585.000	5613.500	5560.000	5587.000	922005	3283806	1
2025.07.17	5601.000	5629.000	5556.500	5567.000	726084	2579652	1
2025.07.18	5581.000	5615.000	5539.500	5592.500	771446	2868037	1
2025.07.21	5610.000	5626.500	5565.000	5581.000	651441	2213611	1
2025.07.22	5584.500	5603.500	5564.000	5575.000	727459	2539514	1
2025.07.23	5575.000	5588.500	5520.500	5521.000	703422	2592563	1
2025.07.24	5534.500	5549.000	5521.500	5532.500	625145	2314746	1
2025.07.25	5540.000	5581.000	5528.500	5568.000	636718	2373482	1
2025.07.28	5592.500	5611.500	5573.500	5594.500	636173	2422734	1
2025.07.29	5604.000	5607.500	5562.000	5580.000	712016	2845672	1
2025.07.30	5623.496	5675.393	5578.653	5624.000	1026223	3805583	1
2025.07.31	5610.000	5668.000	5606.000	5649.500	730611	2869547	1
2025.08.01	5662.000	5669.500	5568.000	5581.000	878850	3368245	1
2025.08.04	5572.000	5583.000	5531.500	5559.000	657336	2482091	1
2025.08.05	5570.500	5573.000	5535.000	5541.500	633993	2235535	1
2025.08.06	5538.500	5545.500	5492.000	5493.000	681394	2647453	1
2025.08.07	5498.000	5509.000	5445.500	5448.000	767776	2964180	1
2025.08.08	5457.000	5473.500	5445.000	5462.000	638632	2462127	1
2025.08.11	5470.000	5487.500	5462.000	5467.500	542988	2022094	1
2025.08.12	5468.500	5470.500	5411.500	5428.500	715253	2851832	1
2025.08.13	5413.000	5435.000	5404.000	5415.000	606635	2348713	1
2025.08.14	5425.500	5455.500	5417.500	5434.500	687497	2656099	1
2025.08.15	5428.000	5429.500	5405.500	5414.000	498107	1900820	1
2025.08.18	5422.000	5460.000	5422.000	5456.500	547490	2120415	1
2025.08.19	5451.500	5525.000	5446.000	5515.500	773723	3274595	1
2025.08.20	5513.000	5519.500	5476.500	5492.500	664373	2651383	1
2025.08.21	5503.000	5510.500	5480.000	5484.500	695633	2603351	1
2025.08.22	5486.500	5488.500	5423.500	5437.500	658224	2581430	1
2025.08.25	5438.500	5446.500	5410.500	5418.500	471195	1867776	1
2025.08.26	5410.000	5456.000	5405.500	5439.500	546705	2260353	1
2025.08.27	5455.000	5462.500	5419.500	5424.500	652674	2640695	1
2025.08.28	5456.482	5473.101	5437.345	5459.000	621557	2493938	1
2025.08.29	5460.000	5483.000	5452.000	5467.000	606606	2517865	1
2025.09.01	5463.500	5489.000	5454.500	5477.500	379655	1545971	1
2025.09.02	5505.000	5539.000	5482.500	5506.000	738756	2931905	1
2025.09.03	5499.000	5504.000	5469.000	5484.000	582655	2295241	1
2025.09.04	5499.500	5507.000	5476.500	5480.500	556744	2179359	1
2025.09.05	5463.500	5472.500	5415.000	5444.000	716657	2871169	1
2025.09.08	5439.000	5478.500	5433.000	5452.000	533052	2120216	1
2025.09.09	5450.000	5472.000	5441.000	5460.500	581544	2207160	1
2025.09.10	5460.500	5465.000	5424.000	5427.500	576258	2223241	1
2025.09.11	5435.000	5449.000	5399.000	5414.500	625789	2597929	1
2025.09.12	5423.000	5431.500	5363.500	5370.500	641592	2798222	1
2025.09.15	5369.500	5371.500	5329.000	5337.500	560413	2398803	1
2025.09.16	5324.500	5340.000	5310.000	5313.000	578126	2350627	1
2025.09.17	5317.500	5329.000	5291.000	5327.000	679612	2718527	1
2025.09.18	5309.500	5334.000	5284.500	5321.000	616580	2605589	1
2025.09.19	5338.000	5351.500	5328.000	5346.000	481691	2031618	1
2025.09.22	5335.000	5376.000	5331.000	5346.500	586916	2490069	1
2025.09.23	5347.500	5354.500	5284.500	5285.000	675565	3041923	1
2025.09.24	5302.000	5341.000	5300.000	5313.000	529787	2290046	1
2025.09.25	5331.000	5377.000	5314.500	5369.000	691496	3034338	1
2025.09.26	5370.000	5370.000	5338.000	5354.500	562027	2298827	1
2025.09.29	5386.679	5388.191	5347.879	5363.500	562863	2368855	1
2025.09.30	5355.000	5376.000	5346.000	5361.000	569399	2511971	1
2025.10.01	5347.500	5376.500	5334.000	5368.000	617928	2607692	1
2025.10.02	5359.500	5413.000	5347.000	5379.000	641728	2776049	1
2025.10.03	5370.000	5399.000	5361.500	5378.000	641795	2642709	1
2025.10.06	5382.000	5386.000	5342.000	5343.000	561745	2364164	1
2025.10.07	5354.500	5391.000	5352.000	5388.000	605258	2508026	1
2025.10.08	5388.000	5395.000	5360.000	5364.000	608857	2520099	1
2025.10.09	5360.000	5409.500	5352.500	5406.500	679874	2824814	1
2025.10.10	5399.500	5560.000	5387.500	5559.500	1191159	4832123	1
2025.10.13	5520.000	5526.000	5468.000	5484.000	703542	2662751	1
2025.10.14	5506.000	5543.000	5480.500	5500.500	843164	3381941	1
2025.10.15	5482.500	5493.500	5454.500	5475.000	639797	2573075	1
2025.10.16	5470.000	5479.500	5442.000	5473.000	656059	2665480	1
2025.10.17	5469.500	5479.000	5421.000	5425.000	619904	2495003	1
2025.10.20	5429.500	5429.500	5383.000	5389.500	483806	2026295	1
2025.10.21	5404.500	5419.500	5384.000	5402.500	601028	2415099	1
2025.10.22	5407.500	5426.000	5389.000	5414.000	603208	2453178	1
2025.10.23	5414.000	5415.000	5389.500	5392.000	446971	1897693	1
2025.10.24	5397.000	5405.000	5372.000	5395.500	480714	1932503	1
2025.10.27	5372.500	5393.500	5368.000	5382.000	456812	1963477	1
2025.10.28	5385.500	5393.500	5358.500	5365.000	466493	2076785	1
2025.10.29	5367.000	5371.000	5338.000	5359.000	648865	2825476	1
2025.10.30	5398.365	5431.064	5398.365	5420.500	536440	2154879	1
2025.10.31	5425.000	5434.500	5406.500	5414.000	534814	2476557	1
2025.11.03	5409.500	5417.000	5378.000	5396.000	510273	2200845	1
2025.11.04	5417.500	5443.500	5410.500	5442.500	545318	2456917	1
2025.11.05	5433.000	5435.500	5382.500	5386.000	525103	2242907	1
2025.11.06	5380.000	5393.000	5359.500	5378.500	559635	2447599	1
2025.11.07	5376.000	5390.500	5352.000	5354.500	515516	2247343	1
2025.11.10	5340.000	5347.000	5308.500	5314.500	453655	2137536	1
2025.11.11	5313.500	5321.500	5286.000	5295.500	512369	2327778	1
2025.11.12	5298.500	5322.500	5286.000	5313.000	436085	1863429	1
2025.11.13	5301.500	5324.500	5292.000	5309.500	557277	2457624	1
2025.11.14	5325.000	5333.500	5289.000	5313.000	584632	2577801	1
2025.11.17	5317.000	5348.500	5308.500	5344.000	464628	2037333	1
2025.11.18	5351.000	5358.500	5328.000	5339.500	535371	2151036	1
2025.11.19	5336.500	5359.500	5332.500	5338.500	476683	2029863	1
2025.11.21	5362.500	5443.000	5360.500	5416.500	766243	3069380	1
2025.11.24	5408.000	5415.000	5386.500	5394.500	510644	2158377	1
2025.11.25	5392.000	5415.500	5358.500	5385.000	670877	2964495	1
2025.11.26	5385.000	5392.500	5331.500	5335.500	571834	2378873	1
2025.11.27	5375.384	5396.020	5365.821	5393.000	326850	1294297	1
2025.11.28	5388.000	5396.000	5361.500	5371.500	431282	2061537	1
2025.12.01	5371.500	5400.000	5362.000	5386.000	506358	2124629	1
2025.12.02	5388.000	5396.500	5360.000	5361.500	482079	2051098	1
2025.12.03	5350.000	5355.500	5330.000	5341.500	506517	2160841	1
2025.12.04	5336.000	5347.000	5318.500	5341.000	475266	2116923	1
2025.12.05	5327.500	5514.500	5326.000	5466.000	1231234	4891361	1
2025.12.08	5451.500	5495.000	5414.000	5457.500	861506	3375962	1
2025.12.09	5449.000	5522.000	5446.000	5459.500	848792	3300957	1
2025.12.10	5449.500	5515.000	5442.500	5497.000	745820	2768373	1
2025.12.11	5499.500	5500.000	5417.500	5431.500	628339	2695334	1
2025.12.12	5429.500	5446.000	5399.000	5433.000	663077	2742931	1
2025.12.15	5420.000	5444.000	5399.000	5433.500	567107	2252604	1
2025.12.16	5438.500	5540.500	5432.500	5528.500	808465	3228804	1
2025.12.17	5516.000	5545.000	5498.500	5534.500	774494	3080919	1
2025.12.18	5519.000	5571.500	5513.500	5534.500	738971	3095246	1
2025.12.19	5535.000	5560.500	5508.000	5555.000	592812	2550784	1
2025.12.22	5538.500	5614.000	5525.000	5598.500	735802	3005288	1
2025.12.23	5588.500	5603.000	5523.000	5528.500	582658	2316234	1
2025.12.26	5550.000	5570.000	5523.000	5545.500	481917	1851215	1
2025.12.29	5589.287	5630.107	5586.767	5616.500	513424	2046905	1
2025.12.30	5604.000	5608.000	5513.000	5519.000	580647	2448079	1
2026.01.02	5507.000	5508.000	5452.000	5456.000	543481	2184871	1
2026.01.05	5455.000	5489.500	5431.500	5449.000	588156	2297509	1
2026.01.06	5449.000	5452.000	5397.500	5409.000	581052	2347666	1
2026.01.07	5403.000	5434.000	5401.000	5420.500	522790	2085241	1
2026.01.08	5424.000	5428.500	5406.500	5417.500	479090	1834116	1
2026.01.09	5428.500	5428.500	5381.500	5402.000	542371	2176564	1
